2017-11-05 22:55:12	  636455188673161395	        50	    0
2017-11-05 22:55:23	  636455188837349580	       100	    0
2017-11-05 22:55:28	  636455188837349580	        50	    0
2017-11-05 22:55:39	  636455188955226698	        70	   32
2017-11-05 22:55:54	  636455188673161395	        71	   47
2017-11-05 22:56:11	  636455188760330304	        71	   64
2017-11-05 22:56:20	  636455188914822714	       101	    0
2017-11-05 22:56:24	  636455188914822714	       342	    0
2017-11-05 22:56:30	  636455188914822714	       544	    0
