#TASK_STARTED: 2017-11-23 11:41:17
2017-11-23 11:41:44	  636470325897650509	       135	      3468	    0	false
2017-11-23 11:41:45	  636470325897650509	       142	      2815	    0	false
2017-11-23 11:42:05	  636470326170182988	       142	      4280	   92	true
2017-11-23 11:42:06	  636470325897650509	       142	      4520	    0	false
2017-11-23 11:42:16	  636470325897650509	       142	      4232	   60	true
2017-11-23 11:42:43	  636470326094366855	       142	       782	    0	false
2017-11-23 11:42:44	  636470326088126844	       142	      4382	   85	true
2017-11-23 11:42:48	  636470325849290425	       142	       767	    0	false
2017-11-23 11:43:13	  636470326301379219	       142	      4516	    0	false
2017-11-23 11:43:18	  636470326301379219	       142	      4242	   70	true
2017-11-23 11:43:25	  636470326134146925	       142	      3538	    0	false
2017-11-23 11:43:34	  636470325895310505	       142	      4343	   77	true
2017-11-23 11:43:39	  636470326134146925	       142	      4242	   66	true
2017-11-23 11:44:11	  636470325849290425	       142	      3300	    0	false
2017-11-23 11:44:22	  636470325849290425	       142	      1837	    0	false
2017-11-23 11:44:35	  636470326094366855	       142	      3297	    0	false
2017-11-23 11:45:03	  636470325849290425	       142	      3576	    0	false
2017-11-23 11:45:20	  636470325849290425	       142	      4217	   20	true
2017-11-23 11:45:22	  636470326094366855	       142	      4301	   39	true
#TASK_ENDED: 2017-11-23 11:45:45
