#TASK_STARTED: 2017-11-23 11:24:13
2017-11-23 11:24:40	  636470325897650509	        99	      6806	   95	true
2017-11-23 11:24:49	  636470325849290425	        99	      6926	    0	false
2017-11-23 11:25:04	  636470325849290425	        99	      7068	    0	false
2017-11-23 11:25:13	  636470326170182988	        99	      6926	    0	false
2017-11-23 11:25:46	  636470326094366855	        99	      6806	   84	true
2017-11-23 11:26:49	  636470326134146925	        99	      6806	   74	true
2017-11-23 11:28:37	  636470325849290425	        99	      6443	   36	true
2017-11-23 11:28:41	  636470325895310505	        99	      2600	    0	false
2017-11-23 11:29:03	  636470326088126844	        99	      6926	    0	false
2017-11-23 11:29:06	  636470325895310505	        99	      8113	    0	false
2017-11-23 11:29:12	  636470326088126844	        99	      6806	   40	true
#TASK_ENDED: 2017-11-23 11:29:17
