#TASK_STARTED: 2017-11-23 12:07:52
2017-11-23 12:08:07	  636470326094366855	       345	      5976	   97	true
2017-11-23 12:08:11	  636470325897650509	       345	      5993	   97	true
2017-11-23 12:08:13	  636470325895310505	       345	      5887	   96	true
2017-11-23 12:08:14	  636470326170182988	       345	      6310	    0	false
2017-11-23 12:08:18	  636470326170182988	       345	      6295	    0	false
2017-11-23 12:08:22	  636470326170182988	       345	      6250	   75	true
2017-11-23 12:08:28	  636470326134146925	       345	      5864	   94	true
2017-11-23 12:08:45	  636470326301379219	       345	      4600	    0	false
2017-11-23 12:09:13	  636470326301379219	       345	      6193	   76	true
2017-11-23 12:09:19	  636470335530732204	       345	      5764	   85	true
2017-11-23 12:09:39	  636470326088126844	       345	      5875	   82	true
#TASK_ENDED: 2017-11-23 12:10:40
