#TASK_STARTED: 2017-11-23 12:12:35
2017-11-23 12:13:00	  636470326134146925	       386	       984	    0	false
2017-11-23 12:13:16	  636470335530732204	       386	       984	    0	false
2017-11-23 12:13:55	  636470335530732204	       386	      5700	    0	false
2017-11-23 12:14:01	  636470326094366855	       386	       270	   85	true
2017-11-23 12:14:08	  636470326170182988	       386	       984	    0	false
2017-11-23 12:14:39	  636470326301379219	       386	       984	    0	false
2017-11-23 12:14:46	  636470326301379219	       386	      5461	    0	false
2017-11-23 12:14:55	  636470325895310505	       386	       984	    0	false
2017-11-23 12:15:06	  636470326088126844	       386	      6135	    0	false
2017-11-23 12:15:08	  636470335530732204	       386	       984	    0	false
2017-11-23 12:15:44	  636470326088126844	       386	      5461	    0	false
2017-11-23 12:15:58	  636470335530732204	       386	       984	    0	false
2017-11-23 12:16:08	  636470326134146925	       386	       984	    0	false
2017-11-23 12:16:22	  636470326088126844	       386	       984	    0	false
2017-11-23 12:16:44	  636470325895310505	       386	       187	   49	true
2017-11-23 12:17:16	  636470335530732204	       386	       984	    0	false
2017-11-23 12:17:17	  636470326134146925	       386	      5461	    0	false
2017-11-23 12:17:36	  636470326088126844	       386	       285	   20	true
#TASK_ENDED: 2017-11-23 12:17:39
