#TASK_STARTED: 2017-11-23 13:31:23
2017-11-23 13:31:47	  636470391503923539	       142	      3488	    0	false
2017-11-23 13:31:58	  636470391503923539	       142	      3516	    0	false
2017-11-23 13:32:25	  636470391438715424	       142	       542	    0	false
2017-11-23 13:32:25	  636470391537463597	       142	      1960	    0	false
2017-11-23 13:32:34	  636470391438715424	       142	      3684	    0	false
2017-11-23 13:32:35	  636470391537463597	       142	      3516	    0	false
2017-11-23 13:32:41	  636470391460399462	       142	      4206	   87	true
2017-11-23 13:32:42	  636470391537463597	       142	      4280	   67	true
2017-11-23 13:32:48	  636470391438715424	       142	      4588	    0	false
2017-11-23 13:33:01	  636470391503923539	       142	      4295	   64	true
2017-11-23 13:33:03	  636470391476935491	       142	      4235	   83	true
2017-11-23 13:33:29	  636470391438715424	       142	       782	    0	false
2017-11-23 13:34:02	  636470391438715424	       142	      4206	   34	true
2017-11-23 13:34:07	  636470391471631482	       142	      3538	    0	false
2017-11-23 13:34:24	  636470391494251522	       142	      4206	   70	true
2017-11-23 13:34:30	  636470391471631482	       142	      3104	    0	false
2017-11-23 13:34:31	  636470391432007412	       142	      4343	   69	true
2017-11-23 13:35:01	  636470391471631482	       142	      4219	   44	true
#TASK_ENDED: 2017-11-23 13:35:15
