#TASK_STARTED: 2017-11-23 13:51:16
2017-11-23 13:51:46	  636470391471631482	       324	      2521	    0	false
2017-11-23 13:51:46	  636470391438715424	       324	      4347	    0	false
2017-11-23 13:51:53	  636470391471631482	       324	      4246	    0	false
2017-11-23 13:52:04	  636470391503923539	       324	      1416	    0	false
2017-11-23 13:52:31	  636470409114652724	       324	      4347	    0	false
2017-11-23 13:52:45	  636470391537463597	       324	      2521	    0	false
2017-11-23 13:52:48	  636470409114652724	       324	      4347	    0	false
2017-11-23 13:52:52	  636470391471631482	       324	      3582	    0	false
2017-11-23 13:53:13	  636470391503923539	       324	      4325	    0	false
2017-11-23 13:53:19	  636470391438715424	       324	      3245	    0	false
2017-11-23 13:53:21	  636470409114652724	       324	      4347	    0	false
2017-11-23 13:53:47	  636470391460399462	       324	      4347	    0	false
2017-11-23 13:53:51	  636470391460399462	       324	      4347	    0	false
2017-11-23 13:53:51	  636470409114652724	       324	      4412	    0	false
2017-11-23 13:53:53	  636470391432007412	       324	      2750	    0	false
2017-11-23 13:54:10	  636470391476935491	       324	      7081	   71	true
2017-11-23 13:54:13	  636470391537463597	       324	      7081	   61	true
2017-11-23 13:54:36	  636470391438715424	       324	      7087	   47	true
2017-11-23 13:55:26	  636470391432007412	       324	      4347	    0	false
2017-11-23 13:55:33	  636470391503923539	       324	      7075	   37	true
2017-11-23 13:55:47	  636470409114652724	       324	      7043	   15	true
2017-11-23 13:56:01	  636470391460399462	       324	      3245	    0	false
#TASK_ENDED: 2017-11-23 13:56:20
